,uid,label_id,path,label_num
11992,c1d39ce8,11,../../Data/train/audio/three/c1d39ce8_nohash_4.wav,0
24463,bdee441c,11,../../Data/train/audio/five/bdee441c_nohash_1.wav,8
12883,28ce0c58,4,../../Data/train/audio/left/28ce0c58_nohash_1.wav,4
45903,28ce0c58,9,../../Data/train/audio/go/28ce0c58_nohash_0.wav,4
22090,bdee441c,11,../../Data/train/audio/eight/bdee441c_nohash_1.wav,8
19322,9a7c1f83,11,../../Data/train/audio/house/9a7c1f83_nohash_0.wav,9
38046,bdee441c,1,../../Data/train/audio/no/bdee441c_nohash_1.wav,8
13238,cb2929ce,4,../../Data/train/audio/left/cb2929ce_nohash_3.wav,3
50494,cb2929ce,11,../../Data/train/audio/seven/cb2929ce_nohash_7.wav,3
59946,cb2929ce,6,../../Data/train/audio/on/cb2929ce_nohash_4.wav,3
24648,d0faf7e4,11,../../Data/train/audio/five/d0faf7e4_nohash_0.wav,7
14531,bdee441c,4,../../Data/train/audio/left/bdee441c_nohash_5.wav,8
12641,cb8f8307,4,../../Data/train/audio/left/cb8f8307_nohash_0.wav,2
9348,28ce0c58,11,../../Data/train/audio/six/28ce0c58_nohash_5.wav,4
18685,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_4.wav,1
33248,9a7c1f83,0,../../Data/train/audio/yes/9a7c1f83_nohash_5.wav,9
12879,cb2929ce,4,../../Data/train/audio/left/cb2929ce_nohash_0.wav,3
12683,d0faf7e4,4,../../Data/train/audio/left/d0faf7e4_nohash_4.wav,7
5661,cb8f8307,11,../../Data/train/audio/four/cb8f8307_nohash_1.wav,2
24853,d0faf7e4,11,../../Data/train/audio/five/d0faf7e4_nohash_2.wav,7
13143,9a7c1f83,4,../../Data/train/audio/left/9a7c1f83_nohash_4.wav,9
34931,d0faf7e4,11,../../Data/train/audio/one/d0faf7e4_nohash_1.wav,7
23690,9a7c1f83,11,../../Data/train/audio/five/9a7c1f83_nohash_4.wav,9
14359,bdee441c,4,../../Data/train/audio/left/bdee441c_nohash_2.wav,8
29427,9a7c1f83,11,../../Data/train/audio/zero/9a7c1f83_nohash_1.wav,9
47637,c120e80e,2,../../Data/train/audio/up/c120e80e_nohash_1.wav,1
56997,c1d39ce8,11,../../Data/train/audio/nine/c1d39ce8_nohash_5.wav,0
5219,28ce0c58,11,../../Data/train/audio/four/28ce0c58_nohash_5.wav,4
56266,c1d39ce8,11,../../Data/train/audio/nine/c1d39ce8_nohash_6.wav,0
8185,28ce0c58,11,../../Data/train/audio/six/28ce0c58_nohash_1.wav,4
12902,7c1d8533,4,../../Data/train/audio/left/7c1d8533_nohash_5.wav,6
4062,cb8f8307,11,../../Data/train/audio/four/cb8f8307_nohash_7.wav,2
23261,c1d39ce8,11,../../Data/train/audio/five/c1d39ce8_nohash_6.wav,0
29660,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_1.wav,0
39635,9a7c1f83,5,../../Data/train/audio/right/9a7c1f83_nohash_4.wav,9
31780,c120e80e,0,../../Data/train/audio/yes/c120e80e_nohash_10.wav,1
8584,d0faf7e4,11,../../Data/train/audio/six/d0faf7e4_nohash_3.wav,7
57452,bdee441c,11,../../Data/train/audio/nine/bdee441c_nohash_1.wav,8
49080,9a7c1f83,11,../../Data/train/audio/seven/9a7c1f83_nohash_0.wav,9
15073,cb2929ce,11,../../Data/train/audio/cat/cb2929ce_nohash_0.wav,3
13678,cb2929ce,4,../../Data/train/audio/left/cb2929ce_nohash_1.wav,3
44466,28ce0c58,9,../../Data/train/audio/go/28ce0c58_nohash_6.wav,4
60225,7c1d8533,6,../../Data/train/audio/on/7c1d8533_nohash_2.wav,6
37282,9a7c1f83,1,../../Data/train/audio/no/9a7c1f83_nohash_4.wav,9
57213,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_5.wav,1
46393,cb8f8307,2,../../Data/train/audio/up/cb8f8307_nohash_3.wav,2
5294,cb8f8307,11,../../Data/train/audio/four/cb8f8307_nohash_5.wav,2
8230,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_9.wav,1
62071,bdee441c,11,../../Data/train/audio/two/bdee441c_nohash_3.wav,8
60361,c120e80e,6,../../Data/train/audio/on/c120e80e_nohash_3.wav,1
61172,7c1d8533,11,../../Data/train/audio/two/7c1d8533_nohash_5.wav,6
8261,c1d39ce8,11,../../Data/train/audio/six/c1d39ce8_nohash_8.wav,0
23315,cb8f8307,11,../../Data/train/audio/five/cb8f8307_nohash_3.wav,2
20855,d0faf7e4,11,../../Data/train/audio/eight/d0faf7e4_nohash_4.wav,7
36996,e7ea8b76,1,../../Data/train/audio/no/e7ea8b76_nohash_0.wav,5
18038,e7ea8b76,7,../../Data/train/audio/off/e7ea8b76_nohash_3.wav,5
58571,cb8f8307,6,../../Data/train/audio/on/cb8f8307_nohash_0.wav,2
25286,bdee441c,3,../../Data/train/audio/down/bdee441c_nohash_0.wav,8
54230,9a7c1f83,11,../../Data/train/audio/tree/9a7c1f83_nohash_1.wav,9
3016,c120e80e,11,../../Data/train/audio/happy/c120e80e_nohash_1.wav,1
25605,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_6.wav,0
50311,d0faf7e4,11,../../Data/train/audio/seven/d0faf7e4_nohash_2.wav,7
18819,bdee441c,11,../../Data/train/audio/house/bdee441c_nohash_0.wav,8
59941,c120e80e,6,../../Data/train/audio/on/c120e80e_nohash_1.wav,1
38745,c120e80e,1,../../Data/train/audio/no/c120e80e_nohash_4.wav,1
52807,e7ea8b76,11,../../Data/train/audio/dog/e7ea8b76_nohash_0.wav,5
25795,cb8f8307,3,../../Data/train/audio/down/cb8f8307_nohash_7.wav,2
30292,d0faf7e4,11,../../Data/train/audio/zero/d0faf7e4_nohash_3.wav,7
57646,d0faf7e4,11,../../Data/train/audio/nine/d0faf7e4_nohash_0.wav,7
45269,cb2929ce,9,../../Data/train/audio/go/cb2929ce_nohash_4.wav,3
26892,c120e80e,3,../../Data/train/audio/down/c120e80e_nohash_6.wav,1
57862,7c1d8533,11,../../Data/train/audio/nine/7c1d8533_nohash_2.wav,6
7561,28ce0c58,11,../../Data/train/audio/bird/28ce0c58_nohash_0.wav,4
29743,7c1d8533,11,../../Data/train/audio/zero/7c1d8533_nohash_1.wav,6
45609,c1d39ce8,9,../../Data/train/audio/go/c1d39ce8_nohash_4.wav,0
39842,28ce0c58,5,../../Data/train/audio/right/28ce0c58_nohash_4.wav,4
50484,cb8f8307,11,../../Data/train/audio/seven/cb8f8307_nohash_1.wav,2
19018,c1d39ce8,11,../../Data/train/audio/house/c1d39ce8_nohash_1.wav,0
41300,9a7c1f83,8,../../Data/train/audio/stop/9a7c1f83_nohash_1.wav,9
14898,cb8f8307,11,../../Data/train/audio/cat/cb8f8307_nohash_0.wav,2
18590,cb2929ce,7,../../Data/train/audio/off/cb2929ce_nohash_7.wav,3
61961,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_1.wav,3
16490,bdee441c,7,../../Data/train/audio/off/bdee441c_nohash_0.wav,8
13324,cb8f8307,4,../../Data/train/audio/left/cb8f8307_nohash_2.wav,2
36772,28ce0c58,1,../../Data/train/audio/no/28ce0c58_nohash_7.wav,4
30452,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_5.wav,0
8431,9a7c1f83,11,../../Data/train/audio/six/9a7c1f83_nohash_4.wav,9
48224,c120e80e,2,../../Data/train/audio/up/c120e80e_nohash_4.wav,1
60376,d0faf7e4,6,../../Data/train/audio/on/d0faf7e4_nohash_5.wav,7
61665,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_2.wav,3
35025,d0faf7e4,11,../../Data/train/audio/one/d0faf7e4_nohash_3.wav,7
12674,c1d39ce8,4,../../Data/train/audio/left/c1d39ce8_nohash_1.wav,0
16755,c1d39ce8,7,../../Data/train/audio/off/c1d39ce8_nohash_1.wav,0
36950,c1d39ce8,1,../../Data/train/audio/no/c1d39ce8_nohash_7.wav,0
18406,7c1d8533,7,../../Data/train/audio/off/7c1d8533_nohash_2.wav,6
60715,9a7c1f83,11,../../Data/train/audio/two/9a7c1f83_nohash_1.wav,9
59439,28ce0c58,6,../../Data/train/audio/on/28ce0c58_nohash_3.wav,4
4402,cb2929ce,11,../../Data/train/audio/four/cb2929ce_nohash_3.wav,3
59301,cb2929ce,6,../../Data/train/audio/on/cb2929ce_nohash_2.wav,3
3168,c120e80e,11,../../Data/train/audio/happy/c120e80e_nohash_2.wav,1
29609,c120e80e,11,../../Data/train/audio/zero/c120e80e_nohash_0.wav,1
11908,bdee441c,11,../../Data/train/audio/three/bdee441c_nohash_4.wav,8
30262,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_9.wav,0
48618,cb8f8307,11,../../Data/train/audio/seven/cb8f8307_nohash_6.wav,2
5462,bdee441c,11,../../Data/train/audio/four/bdee441c_nohash_4.wav,8
47406,7c1d8533,2,../../Data/train/audio/up/7c1d8533_nohash_4.wav,6
4123,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_8.wav,0
38511,bdee441c,1,../../Data/train/audio/no/bdee441c_nohash_2.wav,8
31122,cb8f8307,11,../../Data/train/audio/zero/cb8f8307_nohash_5.wav,2
55962,e7ea8b76,11,../../Data/train/audio/nine/e7ea8b76_nohash_1.wav,5
7681,e7ea8b76,11,../../Data/train/audio/six/e7ea8b76_nohash_1.wav,5
11689,e7ea8b76,11,../../Data/train/audio/three/e7ea8b76_nohash_4.wav,5
27184,e7ea8b76,3,../../Data/train/audio/down/e7ea8b76_nohash_2.wav,5
18468,bdee441c,7,../../Data/train/audio/off/bdee441c_nohash_2.wav,8
24499,e7ea8b76,11,../../Data/train/audio/five/e7ea8b76_nohash_3.wav,5
61722,c1d39ce8,11,../../Data/train/audio/two/c1d39ce8_nohash_5.wav,0
42995,cb8f8307,8,../../Data/train/audio/stop/cb8f8307_nohash_5.wav,2
22475,d0faf7e4,11,../../Data/train/audio/eight/d0faf7e4_nohash_2.wav,7
20590,c120e80e,11,../../Data/train/audio/eight/c120e80e_nohash_7.wav,1
55548,c120e80e,11,../../Data/train/audio/tree/c120e80e_nohash_2.wav,1
37663,28ce0c58,1,../../Data/train/audio/no/28ce0c58_nohash_3.wav,4
9639,c1d39ce8,11,../../Data/train/audio/six/c1d39ce8_nohash_4.wav,0
32049,c1d39ce8,0,../../Data/train/audio/yes/c1d39ce8_nohash_1.wav,0
61576,d0faf7e4,11,../../Data/train/audio/two/d0faf7e4_nohash_3.wav,7
52656,c1d39ce8,11,../../Data/train/audio/dog/c1d39ce8_nohash_1.wav,0
56029,7c1d8533,11,../../Data/train/audio/nine/7c1d8533_nohash_3.wav,6
22291,cb8f8307,11,../../Data/train/audio/eight/cb8f8307_nohash_5.wav,2
61118,7c1d8533,11,../../Data/train/audio/two/7c1d8533_nohash_0.wav,6
31774,e7ea8b76,0,../../Data/train/audio/yes/e7ea8b76_nohash_1.wav,5
7908,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_0.wav,1
7929,cb8f8307,11,../../Data/train/audio/six/cb8f8307_nohash_0.wav,2
43855,cb8f8307,9,../../Data/train/audio/go/cb8f8307_nohash_0.wav,2
9085,bdee441c,11,../../Data/train/audio/six/bdee441c_nohash_3.wav,8
24224,cb2929ce,11,../../Data/train/audio/five/cb2929ce_nohash_1.wav,3
44331,9a7c1f83,9,../../Data/train/audio/go/9a7c1f83_nohash_0.wav,9
6272,cb2929ce,11,../../Data/train/audio/bird/cb2929ce_nohash_0.wav,3
9389,d0faf7e4,11,../../Data/train/audio/six/d0faf7e4_nohash_0.wav,7
50363,c1d39ce8,11,../../Data/train/audio/seven/c1d39ce8_nohash_4.wav,0
11917,e7ea8b76,11,../../Data/train/audio/three/e7ea8b76_nohash_2.wav,5
62219,e7ea8b76,11,../../Data/train/audio/two/e7ea8b76_nohash_3.wav,5
60909,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_5.wav,3
21967,bdee441c,11,../../Data/train/audio/eight/bdee441c_nohash_3.wav,8
57331,bdee441c,11,../../Data/train/audio/nine/bdee441c_nohash_3.wav,8
40930,c120e80e,5,../../Data/train/audio/right/c120e80e_nohash_3.wav,1
54523,7c1d8533,11,../../Data/train/audio/tree/7c1d8533_nohash_0.wav,6
18847,9a7c1f83,11,../../Data/train/audio/house/9a7c1f83_nohash_1.wav,9
10374,7c1d8533,11,../../Data/train/audio/three/7c1d8533_nohash_1.wav,6
32561,d0faf7e4,0,../../Data/train/audio/yes/d0faf7e4_nohash_1.wav,7
33462,e7ea8b76,0,../../Data/train/audio/yes/e7ea8b76_nohash_4.wav,5
54550,cb2929ce,11,../../Data/train/audio/tree/cb2929ce_nohash_0.wav,3
16806,c1d39ce8,7,../../Data/train/audio/off/c1d39ce8_nohash_6.wav,0
20591,e7ea8b76,11,../../Data/train/audio/eight/e7ea8b76_nohash_1.wav,5
35820,e7ea8b76,11,../../Data/train/audio/one/e7ea8b76_nohash_4.wav,5
29816,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_7.wav,0
63402,e7ea8b76,11,../../Data/train/audio/marvin/e7ea8b76_nohash_0.wav,5
56716,cb8f8307,11,../../Data/train/audio/nine/cb8f8307_nohash_8.wav,2
9715,9a7c1f83,11,../../Data/train/audio/six/9a7c1f83_nohash_3.wav,9
56626,9a7c1f83,11,../../Data/train/audio/nine/9a7c1f83_nohash_0.wav,9
49440,c1d39ce8,11,../../Data/train/audio/seven/c1d39ce8_nohash_5.wav,0
26092,d0faf7e4,3,../../Data/train/audio/down/d0faf7e4_nohash_1.wav,7
17872,bdee441c,7,../../Data/train/audio/off/bdee441c_nohash_3.wav,8
32203,c1d39ce8,0,../../Data/train/audio/yes/c1d39ce8_nohash_7.wav,0
49671,cb2929ce,11,../../Data/train/audio/seven/cb2929ce_nohash_1.wav,3
13086,9a7c1f83,4,../../Data/train/audio/left/9a7c1f83_nohash_0.wav,9
222,cb8f8307,11,../../Data/train/audio/wow/cb8f8307_nohash_0.wav,2
3876,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_6.wav,0
27249,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_4.wav,0
8978,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_5.wav,1
32252,cb2929ce,0,../../Data/train/audio/yes/cb2929ce_nohash_0.wav,3
50107,cb8f8307,11,../../Data/train/audio/seven/cb8f8307_nohash_5.wav,2
62591,d0faf7e4,11,../../Data/train/audio/two/d0faf7e4_nohash_2.wav,7
35420,c120e80e,11,../../Data/train/audio/one/c120e80e_nohash_5.wav,1
42591,c1d39ce8,8,../../Data/train/audio/stop/c1d39ce8_nohash_2.wav,0
25552,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_1.wav,0
47723,28ce0c58,2,../../Data/train/audio/up/28ce0c58_nohash_2.wav,4
212,c120e80e,11,../../Data/train/audio/wow/c120e80e_nohash_0.wav,1
31103,28ce0c58,11,../../Data/train/audio/zero/28ce0c58_nohash_2.wav,4
37914,bdee441c,1,../../Data/train/audio/no/bdee441c_nohash_3.wav,8
46010,bdee441c,2,../../Data/train/audio/up/bdee441c_nohash_0.wav,8
33978,c1d39ce8,0,../../Data/train/audio/yes/c1d39ce8_nohash_0.wav,0
42878,c120e80e,8,../../Data/train/audio/stop/c120e80e_nohash_6.wav,1
48055,c120e80e,2,../../Data/train/audio/up/c120e80e_nohash_3.wav,1
32699,9a7c1f83,0,../../Data/train/audio/yes/9a7c1f83_nohash_2.wav,9
32278,cb8f8307,0,../../Data/train/audio/yes/cb8f8307_nohash_7.wav,2
63233,cb8f8307,11,../../Data/train/audio/marvin/cb8f8307_nohash_0.wav,2
16770,d0faf7e4,7,../../Data/train/audio/off/d0faf7e4_nohash_4.wav,7
61526,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_3.wav,3
62292,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_4.wav,3
29250,c1d39ce8,11,../../Data/train/audio/sheila/c1d39ce8_nohash_0.wav,0
55955,bdee441c,11,../../Data/train/audio/nine/bdee441c_nohash_0.wav,8
46446,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_7.wav,0
30651,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_3.wav,0
52814,cb2929ce,11,../../Data/train/audio/dog/cb2929ce_nohash_0.wav,3
47717,d0faf7e4,2,../../Data/train/audio/up/d0faf7e4_nohash_0.wav,7
18168,e7ea8b76,7,../../Data/train/audio/off/e7ea8b76_nohash_4.wav,5
40168,cb2929ce,5,../../Data/train/audio/right/cb2929ce_nohash_1.wav,3
46763,9a7c1f83,2,../../Data/train/audio/up/9a7c1f83_nohash_4.wav,9
49898,bdee441c,11,../../Data/train/audio/seven/bdee441c_nohash_1.wav,8
40846,c1d39ce8,5,../../Data/train/audio/right/c1d39ce8_nohash_4.wav,0
56807,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_8.wav,1
27257,bdee441c,3,../../Data/train/audio/down/bdee441c_nohash_2.wav,8
37526,cb2929ce,1,../../Data/train/audio/no/cb2929ce_nohash_2.wav,3
49851,9a7c1f83,11,../../Data/train/audio/seven/9a7c1f83_nohash_5.wav,9
10515,28ce0c58,11,../../Data/train/audio/three/28ce0c58_nohash_1.wav,4
33063,c120e80e,0,../../Data/train/audio/yes/c120e80e_nohash_5.wav,1
7680,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_7.wav,1
8066,cb8f8307,11,../../Data/train/audio/six/cb8f8307_nohash_3.wav,2
34509,cb8f8307,11,../../Data/train/audio/one/cb8f8307_nohash_3.wav,2
18110,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_6.wav,1
38885,e7ea8b76,5,../../Data/train/audio/right/e7ea8b76_nohash_1.wav,5
28133,9a7c1f83,11,../../Data/train/audio/sheila/9a7c1f83_nohash_0.wav,9
26983,d0faf7e4,3,../../Data/train/audio/down/d0faf7e4_nohash_0.wav,7
10285,c1d39ce8,11,../../Data/train/audio/three/c1d39ce8_nohash_1.wav,0
31319,7c1d8533,11,../../Data/train/audio/zero/7c1d8533_nohash_2.wav,6
15674,cb2929ce,11,../../Data/train/audio/cat/cb2929ce_nohash_1.wav,3
42547,cb2929ce,8,../../Data/train/audio/stop/cb2929ce_nohash_1.wav,3
25985,9a7c1f83,3,../../Data/train/audio/down/9a7c1f83_nohash_0.wav,9
42813,e7ea8b76,8,../../Data/train/audio/stop/e7ea8b76_nohash_3.wav,5
83,9a7c1f83,11,../../Data/train/audio/wow/9a7c1f83_nohash_1.wav,9
17428,cb8f8307,7,../../Data/train/audio/off/cb8f8307_nohash_2.wav,2
39114,cb8f8307,5,../../Data/train/audio/right/cb8f8307_nohash_6.wav,2
40590,d0faf7e4,5,../../Data/train/audio/right/d0faf7e4_nohash_0.wav,7
40615,cb8f8307,5,../../Data/train/audio/right/cb8f8307_nohash_5.wav,2
30238,cb2929ce,11,../../Data/train/audio/zero/cb2929ce_nohash_3.wav,3
44056,e7ea8b76,9,../../Data/train/audio/go/e7ea8b76_nohash_5.wav,5
48054,9a7c1f83,2,../../Data/train/audio/up/9a7c1f83_nohash_3.wav,9
62723,c120e80e,11,../../Data/train/audio/two/c120e80e_nohash_3.wav,1
52269,cb8f8307,11,../../Data/train/audio/bed/cb8f8307_nohash_1.wav,2
37378,cb2929ce,1,../../Data/train/audio/no/cb2929ce_nohash_3.wav,3
61368,9a7c1f83,11,../../Data/train/audio/two/9a7c1f83_nohash_0.wav,9
39693,d0faf7e4,5,../../Data/train/audio/right/d0faf7e4_nohash_1.wav,7
5828,28ce0c58,11,../../Data/train/audio/four/28ce0c58_nohash_0.wav,4
32256,28ce0c58,0,../../Data/train/audio/yes/28ce0c58_nohash_1.wav,4
20815,cb2929ce,11,../../Data/train/audio/eight/cb2929ce_nohash_5.wav,3
45561,cb2929ce,9,../../Data/train/audio/go/cb2929ce_nohash_6.wav,3
23187,cb8f8307,11,../../Data/train/audio/five/cb8f8307_nohash_6.wav,2
36969,7c1d8533,1,../../Data/train/audio/no/7c1d8533_nohash_0.wav,6
5719,bdee441c,11,../../Data/train/audio/four/bdee441c_nohash_5.wav,8
3905,7c1d8533,11,../../Data/train/audio/four/7c1d8533_nohash_1.wav,6
23840,d0faf7e4,11,../../Data/train/audio/five/d0faf7e4_nohash_3.wav,7
9716,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_3.wav,1
30196,d0faf7e4,11,../../Data/train/audio/zero/d0faf7e4_nohash_1.wav,7
25193,9a7c1f83,11,../../Data/train/audio/five/9a7c1f83_nohash_6.wav,9
49145,9a7c1f83,11,../../Data/train/audio/seven/9a7c1f83_nohash_4.wav,9
5779,c120e80e,11,../../Data/train/audio/four/c120e80e_nohash_4.wav,1
62722,9a7c1f83,11,../../Data/train/audio/two/9a7c1f83_nohash_3.wav,9
34702,c1d39ce8,11,../../Data/train/audio/one/c1d39ce8_nohash_8.wav,0
43898,d0faf7e4,9,../../Data/train/audio/go/d0faf7e4_nohash_4.wav,7
8381,9a7c1f83,11,../../Data/train/audio/six/9a7c1f83_nohash_0.wav,9
4885,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_2.wav,0
32823,c1d39ce8,0,../../Data/train/audio/yes/c1d39ce8_nohash_5.wav,0
4565,cb2929ce,11,../../Data/train/audio/four/cb2929ce_nohash_2.wav,3
9394,28ce0c58,11,../../Data/train/audio/six/28ce0c58_nohash_2.wav,4
39192,c1d39ce8,5,../../Data/train/audio/right/c1d39ce8_nohash_6.wav,0
26288,cb2929ce,3,../../Data/train/audio/down/cb2929ce_nohash_2.wav,3
10342,c1d39ce8,11,../../Data/train/audio/three/c1d39ce8_nohash_6.wav,0
48656,d0faf7e4,11,../../Data/train/audio/seven/d0faf7e4_nohash_4.wav,7
19143,7c1d8533,11,../../Data/train/audio/house/7c1d8533_nohash_0.wav,6
46087,7c1d8533,2,../../Data/train/audio/up/7c1d8533_nohash_3.wav,6
52458,bdee441c,11,../../Data/train/audio/dog/bdee441c_nohash_0.wav,8
61025,7c1d8533,11,../../Data/train/audio/two/7c1d8533_nohash_1.wav,6
63383,7c1d8533,11,../../Data/train/audio/marvin/7c1d8533_nohash_0.wav,6
4364,d0faf7e4,11,../../Data/train/audio/four/d0faf7e4_nohash_1.wav,7
58103,bdee441c,11,../../Data/train/audio/nine/bdee441c_nohash_5.wav,8
46294,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_1.wav,0
4458,d0faf7e4,11,../../Data/train/audio/four/d0faf7e4_nohash_3.wav,7
34454,c1d39ce8,11,../../Data/train/audio/one/c1d39ce8_nohash_6.wav,0
33694,d0faf7e4,0,../../Data/train/audio/yes/d0faf7e4_nohash_2.wav,7
34615,28ce0c58,11,../../Data/train/audio/one/28ce0c58_nohash_1.wav,4
18009,bdee441c,7,../../Data/train/audio/off/bdee441c_nohash_1.wav,8
59647,c1d39ce8,6,../../Data/train/audio/on/c1d39ce8_nohash_2.wav,0
11071,c1d39ce8,11,../../Data/train/audio/three/c1d39ce8_nohash_5.wav,0
59866,e7ea8b76,6,../../Data/train/audio/on/e7ea8b76_nohash_3.wav,5
10843,d0faf7e4,11,../../Data/train/audio/three/d0faf7e4_nohash_1.wav,7
32704,cb8f8307,0,../../Data/train/audio/yes/cb8f8307_nohash_2.wav,2
6100,cb8f8307,11,../../Data/train/audio/bird/cb8f8307_nohash_0.wav,2
44935,cb2929ce,9,../../Data/train/audio/go/cb2929ce_nohash_1.wav,3
36960,e7ea8b76,1,../../Data/train/audio/no/e7ea8b76_nohash_5.wav,5
17605,28ce0c58,7,../../Data/train/audio/off/28ce0c58_nohash_3.wav,4
14436,d0faf7e4,4,../../Data/train/audio/left/d0faf7e4_nohash_5.wav,7
11932,d0faf7e4,11,../../Data/train/audio/three/d0faf7e4_nohash_2.wav,7
50906,c120e80e,11,../../Data/train/audio/bed/c120e80e_nohash_0.wav,1
5396,c120e80e,11,../../Data/train/audio/four/c120e80e_nohash_2.wav,1
41648,cb8f8307,8,../../Data/train/audio/stop/cb8f8307_nohash_3.wav,2
40504,c120e80e,5,../../Data/train/audio/right/c120e80e_nohash_6.wav,1
57552,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_6.wav,1
30662,c120e80e,11,../../Data/train/audio/zero/c120e80e_nohash_5.wav,1
56938,cb2929ce,11,../../Data/train/audio/nine/cb2929ce_nohash_2.wav,3
10022,bdee441c,11,../../Data/train/audio/three/bdee441c_nohash_0.wav,8
2015,c1d39ce8,11,../../Data/train/audio/happy/c1d39ce8_nohash_1.wav,0
41756,cb2929ce,8,../../Data/train/audio/stop/cb2929ce_nohash_0.wav,3
1393,c120e80e,11,../../Data/train/audio/wow/c120e80e_nohash_2.wav,1
36791,d0faf7e4,1,../../Data/train/audio/no/d0faf7e4_nohash_4.wav,7
12756,7c1d8533,4,../../Data/train/audio/left/7c1d8533_nohash_1.wav,6
26990,28ce0c58,3,../../Data/train/audio/down/28ce0c58_nohash_2.wav,4
13202,d0faf7e4,4,../../Data/train/audio/left/d0faf7e4_nohash_1.wav,7
27497,c120e80e,3,../../Data/train/audio/down/c120e80e_nohash_4.wav,1
34972,cb2929ce,11,../../Data/train/audio/one/cb2929ce_nohash_3.wav,3
18118,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_1.wav,1
44601,28ce0c58,9,../../Data/train/audio/go/28ce0c58_nohash_4.wav,4
27626,bdee441c,11,../../Data/train/audio/sheila/bdee441c_nohash_0.wav,8
44106,28ce0c58,9,../../Data/train/audio/go/28ce0c58_nohash_1.wav,4
62572,e7ea8b76,11,../../Data/train/audio/two/e7ea8b76_nohash_2.wav,5
41750,e7ea8b76,8,../../Data/train/audio/stop/e7ea8b76_nohash_0.wav,5
25291,e7ea8b76,3,../../Data/train/audio/down/e7ea8b76_nohash_1.wav,5
60531,c120e80e,6,../../Data/train/audio/on/c120e80e_nohash_4.wav,1
9094,7c1d8533,11,../../Data/train/audio/six/7c1d8533_nohash_4.wav,6
10865,28ce0c58,11,../../Data/train/audio/three/28ce0c58_nohash_6.wav,4
45353,d0faf7e4,9,../../Data/train/audio/go/d0faf7e4_nohash_0.wav,7
41546,c1d39ce8,8,../../Data/train/audio/stop/c1d39ce8_nohash_1.wav,0
36734,c120e80e,1,../../Data/train/audio/no/c120e80e_nohash_0.wav,1
34381,cb8f8307,11,../../Data/train/audio/one/cb8f8307_nohash_6.wav,2
26234,cb8f8307,3,../../Data/train/audio/down/cb8f8307_nohash_2.wav,2
4623,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_5.wav,0
33687,cb2929ce,0,../../Data/train/audio/yes/cb2929ce_nohash_6.wav,3
35405,c1d39ce8,11,../../Data/train/audio/one/c1d39ce8_nohash_3.wav,0
48870,28ce0c58,11,../../Data/train/audio/seven/28ce0c58_nohash_1.wav,4
62132,cb8f8307,11,../../Data/train/audio/two/cb8f8307_nohash_4.wav,2
14113,cb8f8307,4,../../Data/train/audio/left/cb8f8307_nohash_5.wav,2
37465,9a7c1f83,1,../../Data/train/audio/no/9a7c1f83_nohash_2.wav,9
22232,e7ea8b76,11,../../Data/train/audio/eight/e7ea8b76_nohash_4.wav,5
14213,c120e80e,4,../../Data/train/audio/left/c120e80e_nohash_2.wav,1
63052,bdee441c,11,../../Data/train/audio/marvin/bdee441c_nohash_0.wav,8
12650,cb8f8307,4,../../Data/train/audio/left/cb8f8307_nohash_6.wav,2
47926,d0faf7e4,2,../../Data/train/audio/up/d0faf7e4_nohash_2.wav,7
40554,e7ea8b76,5,../../Data/train/audio/right/e7ea8b76_nohash_4.wav,5
